datetime,open,high,low,close,volume,prev,sub,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20
2019-01-0814:51,38550,38600,38500,38550,44249,0,,-0.0012433914344787559,0.0018884955685722748,0.0017818744247273676,-0.005656062628149533,-0.0032282588907855646,0.0005892644557138879,0.0010119395871531957,0.009291457670705121,0.004402936991624977,7.951492037095179e-05,-0.008330971562773647,-0.004097647118871715,0.004727986293083344,-0.005043598220867477,0.008558793183548389,-0.004396118648701771,-0.005406500557535559,0.0015096348980582187,0.001775187481018423,0.0017854635875878717
2019-01-0814:51,38550,38600,38500,38550,44249,0,,-0.00124339143447872,0.0018884955685722796,0.0017818744247273892,-0.0056560626281495704,-0.0032282588907855824,0.0005892644557138939,0.0010119395871532068,0.009291457670705138,0.0044029369916249814,7.951492037097008e-05,-0.008330971562773631,-0.004097647118871725,0.004727986293083364,-0.0050435982208674865,-0.004396118648701809,0.008558793183548396,-0.005406500557535543,0.0015096348980581911,0.001775187481018391,0.0017854635875878685
2019-01-0810:19,38850,38850,38800,38850,11504,0,,-0.00124339143447872,0.0018884955685722796,0.0017818744247273892,-0.0056560626281495704,-0.0032282588907855824,0.0005892644557138939,0.0010119395871532068,0.009291457670705138,0.0044029369916249814,7.951492037097008e-05,-0.008330971562773631,-0.004097647118871725,0.004727986293083364,-0.0050435982208674865,-0.004396118648701809,0.008558793183548396,-0.005406500557535543,0.0015096348980581911,0.001775187481018391,0.0017854635875878685
2019-01-0810:19,38850,38850,38800,38850,11504,0,,-0.0012433914344787405,0.001888495568572289,0.0017818744247273678,-0.005656062628149552,-0.003228258890785592,0.0005892644557138875,0.001011939587153207,0.00929145767070514,0.004402936991624955,7.951492037097126e-05,-0.008330971562773626,-0.004097647118871723,-0.0050435982208674795,0.004727986293083363,-0.004396118648701793,0.00855879318354838,-0.00540650055753554,0.0015096348980582048,0.0017751874810184047,0.0017854635875878722
2019-01-0810:19,38850,38850,38800,38850,11504,0,,-0.0012433914344787116,0.0018884955685722962,0.0017818744247273862,-0.00565606262814958,-0.0032282588907855897,0.0005892644557139011,0.001011939587153221,0.009291457670705137,0.004402936991624945,7.951492037098245e-05,-0.008330971562773622,-0.004097647118871728,-0.004396118648701808,-0.005043598220867484,0.004727986293083376,0.008558793183548382,-0.005406500557535547,0.001509634898058178,0.0017751874810183858,0.001785463587587873
2019-01-0810:19,38850,38850,38800,38850,11504,0,,-0.0012433914344787116,0.0018884955685722962,0.0017818744247273862,-0.00565606262814958,-0.0032282588907855897,0.0005892644557139011,0.001011939587153221,0.009291457670705137,0.004402936991624945,7.951492037098245e-05,-0.008330971562773622,-0.004097647118871728,-0.004396118648701808,-0.005043598220867484,0.004727986293083376,0.008558793183548382,-0.005406500557535547,0.001509634898058178,0.0017751874810183858,0.001785463587587873
2019-01-0810:19,38850,38850,38800,38850,11504,0,,-0.0012433914344787116,0.0018884955685722962,0.0017818744247273862,-0.00565606262814958,-0.0032282588907855897,0.0005892644557139011,0.001011939587153221,0.009291457670705137,0.004402936991624945,7.951492037098245e-05,-0.008330971562773622,-0.004097647118871728,-0.004396118648701808,-0.005043598220867484,0.004727986293083376,0.008558793183548382,-0.005406500557535547,0.001509634898058178,0.0017751874810183858,0.001785463587587873
2019-01-0810:09,39000,39000,38950,39000,10451,0,,-0.0008598956923623031,0.0016305005182395689,0.0019683663225311737,-0.005359632141527419,0.0010414486850320607,-0.0033211159371050627,0.0010460340494899297,0.009534187575100123,0.004928158253639508,0.00017204369372991204,-0.003572782166000929,-0.008353626084003356,0.004990322603341923,-0.004025054890998826,-0.005282902799051116,-0.005044281617729228,0.008568536468946685,0.001634735777067757,0.0016442255851846041,-0.0013392682035250096
2019-01-0810:04,39050,39050,38950,39000,40473,-50,,-0.0008598956923622662,0.0016305005182395515,0.001968366322531213,-0.005359632141527444,0.0010414486850320779,-0.003321115937105053,0.0010460340494899611,0.009534187575100122,0.004928158253639515,0.0001720436937299161,-0.003572782166000938,-0.008353626084003309,0.004990322603341914,-0.004025054890998857,0.008568536468946685,-0.005282902799051131,-0.0050442816177292266,0.0016347357770677066,0.001644225585184577,-0.0013392682035250135
2019-01-0809:49,39000,39050,38950,38950,69270,-50,,-0.0008598956923622662,0.0016305005182395515,0.001968366322531213,-0.005359632141527444,0.0010414486850320779,-0.003321115937105053,0.0010460340494899611,0.009534187575100122,0.004928158253639515,0.0001720436937299161,-0.003572782166000938,-0.008353626084003309,0.004990322603341914,-0.004025054890998857,0.008568536468946685,-0.005282902799051131,-0.0050442816177292266,0.0016347357770677066,0.001644225585184577,-0.0013392682035250135
2019-01-0809:30,38400,38450,38400,38450,6933,50,,-0.0008598956923622612,0.001630500518239601,0.001968366322531171,-0.005359632141527448,0.0010414486850320642,0.0010460340494899386,-0.0033211159371050805,0.009534187575100111,0.0049281582536394915,0.00017204369372991935,-0.003572782166000948,-0.008353626084003349,0.004990322603341948,-0.0040250548909988295,-0.0052829027990511195,0.008568536468946685,-0.00504428161772923,0.0016347357770677459,0.0016442255851846085,-0.0013392682035250195
2019-01-0809:28,38400,38450,38350,38450,25531,50,,-0.0008598956923622612,0.001630500518239601,0.001968366322531171,-0.005359632141527448,0.0010414486850320642,0.0010460340494899386,-0.0033211159371050805,0.009534187575100111,0.0049281582536394915,0.00017204369372991935,-0.003572782166000948,-0.008353626084003349,0.004990322603341948,-0.0040250548909988295,-0.0052829027990511195,0.008568536468946685,-0.00504428161772923,0.0016347357770677459,0.0016442255851846085,-0.0013392682035250195
2019-01-0809:27,38350,38400,38350,38400,28349,50,,-0.0008598956923622612,0.001630500518239601,0.001968366322531171,-0.005359632141527448,0.0010414486850320642,0.0010460340494899386,-0.0033211159371050805,0.009534187575100111,0.0049281582536394915,0.00017204369372991935,-0.003572782166000948,-0.008353626084003349,0.004990322603341948,-0.0040250548909988295,-0.0052829027990511195,0.008568536468946685,-0.00504428161772923,0.0016347357770677459,0.0016442255851846085,-0.0013392682035250195
2019-01-0809:27,38350,38400,38350,38400,28349,50,,-0.0008598956923622612,0.001630500518239601,0.001968366322531171,-0.005359632141527448,0.0010414486850320642,0.0010460340494899386,-0.0033211159371050805,0.009534187575100111,0.0049281582536394915,0.00017204369372991935,-0.003572782166000948,-0.008353626084003349,0.004990322603341948,-0.0040250548909988295,-0.0052829027990511195,0.008568536468946685,-0.00504428161772923,0.0016347357770677459,0.0016442255851846085,-0.0013392682035250195
2019-01-0809:27,38350,38400,38350,38400,28349,50,,-0.0008598956923622845,0.0016305005182396352,0.001968366322531156,-0.005359632141527445,0.0010414486850320644,0.001046034049489939,-0.00332111593710508,0.009534187575100118,0.0049281582536394915,0.00017204369372991589,-0.00357278216600096,-0.008353626084003354,-0.004025054890998842,0.00499032260334194,-0.005282902799051107,0.008568536468946682,-0.005044281617729225,0.0016347357770677615,0.001644225585184609,-0.0013392682035250156
2019-01-0809:24,38400,38450,38350,38350,21573,-50,,-0.0008598956923622972,0.001630500518239611,0.001968366322531164,-0.005359632141527433,0.0010414486850320623,0.0010460340494899193,-0.0033211159371050705,0.009534187575100129,0.004928158253639483,0.00017204369372991263,-0.003572782166000957,-0.00835362608400335,-0.004025054890998836,0.004990322603341935,-0.005282902799051103,-0.005044281617729251,0.008568536468946697,0.0016347357770677517,0.0016442255851846338,-0.0013392682035250005
2019-01-0809:21,38400,38500,38350,38450,154714,50,,-0.0008598956923623039,0.0016305005182395943,0.0019683663225311706,-0.005359632141527427,0.001041448685032047,0.001046034049489943,-0.0033211159371050666,0.009534187575100127,0.004928158253639482,0.00017204369372991448,-0.0035727821660009535,-0.004025054890998827,-0.008353626084003347,0.004990322603341922,-0.0052829027990511195,-0.005044281617729241,0.008568536468946682,0.0016347357770677563,0.0016442255851846438,-0.0013392682035250011
2019-01-0809:13,38650,38700,38550,38600,54134,-50,,-0.0008598956923622625,0.0016305005182395834,0.00196836632253119,0.0010414486850320744,-0.0053596321415274335,0.0010460340494899444,-0.003321115937105061,0.009534187575100132,0.0049281582536395184,-0.003572782166000937,0.0001720436937299119,-0.008353626084003342,-0.004025054890998867,0.0049903226033419165,-0.005282902799051121,-0.005044281617729217,0.008568536468946692,0.0016347357770677255,0.0016442255851845645,-0.0013392682035250115
2019-01-0713:39,38600,38600,38550,38550,4624,-50,,-0.0008598956923622812,0.0016305005182395847,0.0019683663225312006,0.001041448685032078,-0.005359632141527441,0.0010460340494899253,-0.0033211159371050714,0.009534187575100125,0.00492815825363951,-0.003572782166000945,0.0001720436937299142,-0.004025054890998843,-0.008353626084003342,0.004990322603341927,-0.005282902799051121,-0.005044281617729218,0.008568536468946697,0.0016347357770677296,0.001644225585184594,-0.0013392682035250195
2019-01-0712:34,38650,38700,38600,38700,54983,50,,-0.0008598956923622984,0.0016305005182396036,0.001968366322531187,0.001041448685032072,-0.005359632141527432,0.001046034049489906,-0.0033211159371050554,0.009534187575100137,0.0049281582536395115,-0.00357278216600095,0.00017204369372989897,-0.004025054890998848,-0.008353626084003345,0.0049903226033419165,0.008568536468946699,-0.005282902799051104,-0.005044281617729223,0.0016347357770677413,0.0016442255851845905,-0.0013392682035250052
2019-01-0712:00,38400,38550,38400,38550,343756,150,,-0.0008598956923623076,0.001630500518239603,0.0019683663225311693,-0.005359632141527428,0.0010414486850320542,0.001046034049489908,-0.003321115937105073,0.009534187575100129,0.004928158253639498,0.00017204369372991196,-0.0035727821660009474,-0.0040250548909988495,-0.008353626084003361,0.008568536468946697,0.004990322603341927,-0.0052829027990511195,-0.00504428161772922,0.0016347357770677745,0.0016442255851846195,-0.0013392682035249903
2019-01-0711:56,38450,38450,38400,38450,2881,0,,-0.0008598956923622695,0.0016305005182395901,0.001968366322531191,0.0010414486850320842,-0.005359632141527433,0.001046034049489929,-0.0033211159371050593,0.009534187575100129,0.00492815825363952,-0.0035727821660009426,0.0001720436937298994,-0.004025054890998849,-0.008353626084003331,0.008568536468946692,0.00499032260334191,-0.005282902799051137,-0.00504428161772922,0.0016347357770677402,0.0016442255851845838,-0.0013392682035250243
2019-01-0711:19,38450,38450,38400,38450,1900,0,,-0.0008598956923622695,0.0016305005182395901,0.001968366322531191,0.0010414486850320842,-0.005359632141527433,0.001046034049489929,-0.0033211159371050593,0.009534187575100129,0.00492815825363952,-0.0035727821660009426,0.0001720436937298994,-0.004025054890998849,-0.008353626084003331,0.008568536468946692,0.00499032260334191,-0.005282902799051137,-0.00504428161772922,0.0016347357770677402,0.0016442255851845838,-0.0013392682035250243
2019-01-0711:19,38450,38450,38400,38450,1900,0,,-0.0008598956923622695,0.0016305005182395901,0.001968366322531191,0.0010414486850320842,-0.005359632141527433,0.001046034049489929,-0.0033211159371050593,0.009534187575100129,0.00492815825363952,-0.0035727821660009426,0.0001720436937298994,-0.004025054890998849,-0.008353626084003331,0.008568536468946692,0.00499032260334191,-0.005282902799051137,-0.00504428161772922,0.0016347357770677402,0.0016442255851845838,-0.0013392682035250243
2019-01-0711:19,38450,38450,38400,38450,1900,0,,-0.0012433914344787442,0.0018884955685722746,0.0017818744247273786,0.0005892644557138839,-0.005656062628149564,0.001011939587153223,-0.003228258890785621,0.009291457670705156,0.004402936991624946,-0.004097647118871724,7.951492037098645e-05,-0.004396118648701774,0.008558793183548375,-0.008330971562773652,0.0047279862930833805,-0.005043598220867487,-0.005406500557535548,0.0015096348980582102,0.0017751874810184333,0.0017854635875878633
2019-01-0711:19,38450,38450,38400,38450,1900,0,,-0.0012433914344787442,0.0018884955685722746,0.0017818744247273786,0.0005892644557138839,-0.005656062628149564,0.001011939587153223,-0.003228258890785621,0.009291457670705156,0.004402936991624946,-0.004097647118871724,7.951492037098645e-05,-0.004396118648701774,0.008558793183548375,-0.008330971562773652,0.0047279862930833805,-0.005043598220867487,-0.005406500557535548,0.0015096348980582102,0.0017751874810184333,0.0017854635875878633
2019-01-0711:18,38450,38450,38400,38450,3085,0,,-0.0012433914344787442,0.0018884955685722746,0.0017818744247273786,0.0005892644557138839,-0.005656062628149564,0.001011939587153223,-0.003228258890785621,0.009291457670705156,0.004402936991624946,-0.004097647118871724,7.951492037098645e-05,-0.004396118648701774,0.008558793183548375,-0.008330971562773652,0.0047279862930833805,-0.005043598220867487,-0.005406500557535548,0.0015096348980582102,0.0017751874810184333,0.0017854635875878633
2019-01-0711:00,38450,38450,38400,38450,3042,0,,-0.001243391434478738,0.0018884955685722594,0.0017818744247273899,0.000589264455713899,-0.005656062628149538,0.0010119395871532064,-0.0032282588907855936,0.009291457670705161,0.0044029369916249814,7.951492037096549e-05,-0.0040976471188717166,-0.004396118648701782,0.008558793183548373,-0.008330971562773647,0.004727986293083361,-0.0050435982208675,-0.005406500557535541,0.0015096348980582037,0.0017751874810184056,0.001785463587587846
2019-01-0710:39,38500,38500,38400,38450,23223,-50,,-0.001243391434478738,0.0018884955685722594,0.0017818744247273899,0.000589264455713899,-0.005656062628149538,0.0010119395871532064,-0.0032282588907855936,0.009291457670705161,0.0044029369916249814,7.951492037096549e-05,-0.0040976471188717166,-0.004396118648701782,0.008558793183548373,-0.008330971562773647,0.004727986293083361,-0.0050435982208675,-0.005406500557535541,0.0015096348980582037,0.0017751874810184056,0.001785463587587846
2019-01-0415:07,37450,37450,37400,37400,48930,-50,,-0.001243391434478738,0.0018884955685722594,0.0017818744247273899,0.000589264455713899,-0.005656062628149538,0.0010119395871532064,-0.0032282588907855936,0.009291457670705161,0.0044029369916249814,7.951492037096549e-05,-0.0040976471188717166,-0.004396118648701782,0.008558793183548373,-0.008330971562773647,0.004727986293083361,-0.0050435982208675,-0.005406500557535541,0.0015096348980582037,0.0017751874810184056,0.001785463587587846
2019-01-0414:48,37300,37300,37250,37300,35439,0,,-0.0012433914344787175,0.0018884955685722965,0.0017818744247273819,0.0005892644557138902,-0.005656062628149577,0.0010119395871532174,-0.003228258890785599,0.009291457670705137,0.004402936991624956,7.951492037098191e-05,0.008558793183548376,-0.004097647118871729,-0.004396118648701819,-0.008330971562773633,0.0047279862930833805,-0.0050435982208674795,-0.005406500557535539,0.0015096348980581948,0.0017751874810183947,0.0017854635875878756
2019-01-0414:43,37300,37350,37300,37350,9410,50,,-0.001243391434478733,0.0018884955685722765,0.0017818744247273931,0.0005892644557139051,-0.005656062628149557,0.0010119395871532166,-0.0032282588907855975,0.009291457670705133,0.00855879318354838,0.004402936991624974,7.951492037097569e-05,-0.004097647118871724,-0.004396118648701796,-0.00833097156277364,-0.005043598220867491,0.004727986293083365,-0.005406500557535543,0.0015096348980581965,0.0017751874810184086,0.0017854635875878557
